shop_id,customer_id,transaction_id,amount,date
SHOP_001,C0862,T00152,523.0,2025-07-13
SHOP_001,C0843,T00153,553.0,2025-07-13
SHOP_001,C0420,T00154,551.0,2025-07-13
SHOP_001,C0406,T00155,584.0,2025-07-13
SHOP_001,C0295,T00156,349.0,2025-07-13
SHOP_001,C0273,T00157,624.0,2025-07-13
SHOP_001,C0352,T00158,535.0,2025-07-13
SHOP_001,C0896,T00159,255.0,2025-07-13
SHOP_001,C0325,T00160,388.0,2025-07-13
SHOP_001,C0427,T00161,446.0,2025-07-13
SHOP_001,C0181,T00162,910.0,2025-07-13
SHOP_001,C0144,T00163,680.0,2025-07-13
SHOP_001,C0583,T00164,261.0,2025-07-13
SHOP_001,C0777,T00165,794.0,2025-07-13
SHOP_001,C0647,T00166,781.0,2025-07-13
SHOP_001,C0814,T00167,617.0,2025-07-13
SHOP_001,C0854,T00168,503.0,2025-07-13
SHOP_001,C0609,T00169,620.0,2025-07-13
SHOP_001,C0091,T00170,474.0,2025-07-13
SHOP_001,C0153,T00171,622.0,2025-07-13
SHOP_001,C0456,T00172,506.0,2025-07-13
SHOP_001,C0682,T00173,909.0,2025-07-13
SHOP_001,C0807,T00174,322.0,2025-07-13
SHOP_001,C0503,T00175,258.0,2025-07-13
SHOP_001,C0062,T00176,531.0,2025-07-13
SHOP_001,C0618,T00177,678.0,2025-07-14
SHOP_001,C0014,T00178,1300.0,2025-07-14
SHOP_001,C0224,T00179,528.0,2025-07-14
SHOP_001,C0373,T00180,462.0,2025-07-14
SHOP_001,C0944,T00181,422.0,2025-07-14
SHOP_001,C0263,T00182,526.0,2025-07-14
SHOP_001,C0671,T00183,802.0,2025-07-14
SHOP_001,C0642,T00184,351.0,2025-07-14
SHOP_001,C0967,T00185,641.0,2025-07-14
SHOP_001,C0183,T00186,536.0,2025-07-14
SHOP_001,C0419,T00187,354.0,2025-07-14
SHOP_001,C0693,T00188,829.0,2025-07-14
SHOP_001,C0539,T00189,668.0,2025-07-14
SHOP_001,C0495,T00190,528.0,2025-07-14
SHOP_001,C0123,T00191,327.0,2025-07-14
SHOP_001,C0826,T00192,302.0,2025-07-14
SHOP_001,C0854,T00193,432.0,2025-07-14
SHOP_001,C0031,T00194,280.0,2025-07-14
SHOP_001,C0658,T00195,992.0,2025-07-14
SHOP_001,C0714,T00196,381.0,2025-07-14
SHOP_001,C0174,T00197,770.0,2025-07-14
SHOP_001,C0015,T00198,394.0,2025-07-14
SHOP_001,C0734,T00199,360.0,2025-07-15
SHOP_001,C0042,T00200,298.0,2025-07-15
SHOP_001,C0745,T00201,366.0,2025-07-15
SHOP_001,C0768,T00202,1029.0,2025-07-15
SHOP_001,C0139,T00203,262.0,2025-07-15
SHOP_001,C0498,T00204,626.0,2025-07-15
SHOP_001,C0460,T00205,341.0,2025-07-15
SHOP_001,C0019,T00206,613.0,2025-07-15
SHOP_001,C0738,T00207,527.0,2025-07-15
SHOP_001,C0744,T00208,944.0,2025-07-15
SHOP_001,C0446,T00209,479.0,2025-07-15
SHOP_001,C0426,T00210,324.0,2025-07-15
SHOP_001,C0865,T00211,552.0,2025-07-15
SHOP_001,C0805,T00212,430.0,2025-07-15
SHOP_001,C0903,T00213,540.0,2025-07-15
SHOP_001,C0214,T00214,553.0,2025-07-15
SHOP_001,C0135,T00215,493.0,2025-07-15
SHOP_001,C0849,T00216,331.0,2025-07-15
SHOP_001,C0879,T00217,478.0,2025-07-15
SHOP_001,C0389,T00218,934.0,2025-07-15
SHOP_001,C0639,T00219,525.0,2025-07-15
SHOP_001,C0077,T00220,435.0,2025-07-15
SHOP_001,C0084,T00221,486.0,2025-07-15
SHOP_001,C0211,T00222,680.0,2025-07-15
SHOP_001,C0227,T00223,496.0,2025-07-15
SHOP_001,C0744,T00224,434.0,2025-07-15
SHOP_001,C0593,T00225,793.0,2025-07-15
SHOP_001,C0027,T00226,455.0,2025-07-15
SHOP_001,C0863,T00227,784.0,2025-07-15
SHOP_001,C0990,T00228,524.0,2025-07-15
SHOP_001,C0169,T00229,442.0,2025-07-15
SHOP_001,C0718,T00230,511.0,2025-07-15
SHOP_001,C0745,T00231,323.0,2025-07-15
SHOP_001,C0019,T00232,609.0,2025-07-15
SHOP_001,C0809,T00233,600.0,2025-07-15
SHOP_001,C0242,T00234,354.0,2025-07-15
SHOP_001,C0505,T00235,435.0,2025-07-16
SHOP_001,C0129,T00236,481.0,2025-07-16
SHOP_001,C0510,T00237,670.0,2025-07-16
SHOP_001,C0838,T00238,618.0,2025-07-16
SHOP_001,C0978,T00239,559.0,2025-07-16
SHOP_001,C0667,T00240,373.0,2025-07-16
SHOP_001,C0108,T00241,501.0,2025-07-16
SHOP_001,C0869,T00242,522.0,2025-07-16
SHOP_001,C0073,T00243,632.0,2025-07-16
SHOP_001,C0731,T00244,533.0,2025-07-16
SHOP_001,C0066,T00245,584.0,2025-07-16
SHOP_001,C0159,T00246,429.0,2025-07-16
SHOP_001,C0943,T00247,340.0,2025-07-16
SHOP_001,C0846,T00248,392.0,2025-07-16
SHOP_001,C0212,T00249,383.0,2025-07-16
SHOP_001,C0753,T00250,379.0,2025-07-16
SHOP_001,C0249,T00251,312.0,2025-07-16
SHOP_001,C0459,T00252,622.0,2025-07-16
SHOP_001,C0610,T00253,613.0,2025-07-16
SHOP_001,C0831,T00254,450.0,2025-07-16
SHOP_001,C0288,T00255,498.0,2025-07-17
SHOP_001,C0139,T00256,365.0,2025-07-17
SHOP_001,C0230,T00257,364.0,2025-07-17
SHOP_001,C0978,T00258,416.0,2025-07-17
SHOP_001,C0837,T00259,539.0,2025-07-17
SHOP_001,C0426,T00260,251.0,2025-07-17
SHOP_001,C0289,T00261,405.0,2025-07-17
SHOP_001,C0744,T00262,534.0,2025-07-17
SHOP_001,C0943,T00263,600.0,2025-07-17
SHOP_001,C0031,T00264,385.0,2025-07-17
SHOP_001,C0780,T00265,1104.0,2025-07-17
SHOP_001,C0377,T00266,357.0,2025-07-17
SHOP_001,C0105,T00267,639.0,2025-07-17
SHOP_001,C0967,T00268,269.0,2025-07-17
SHOP_001,C0448,T00269,805.0,2025-07-17
SHOP_001,C0805,T00270,431.0,2025-07-17
SHOP_001,C0097,T00271,638.0,2025-07-17
SHOP_001,C0801,T00272,719.0,2025-07-17
SHOP_001,C0451,T00273,496.0,2025-07-17
SHOP_001,C0882,T00274,261.0,2025-07-17
SHOP_001,C0102,T00275,752.0,2025-07-17
SHOP_001,C0692,T00276,385.0,2025-07-17
SHOP_001,C0359,T00277,629.0,2025-07-17
SHOP_001,C0142,T00278,374.0,2025-07-17
SHOP_001,C0679,T00279,582.0,2025-07-18
SHOP_001,C0852,T00280,449.0,2025-07-18
SHOP_001,C0900,T00281,374.0,2025-07-18
SHOP_001,C0310,T00282,433.0,2025-07-18
SHOP_001,C0852,T00283,831.0,2025-07-18
SHOP_001,C0671,T00284,1027.0,2025-07-18
SHOP_001,C0705,T00285,993.0,2025-07-18
SHOP_001,C0951,T00286,622.0,2025-07-18
SHOP_001,C0518,T00287,764.0,2025-07-18
SHOP_001,C0912,T00288,561.0,2025-07-18
SHOP_001,C0898,T00289,466.0,2025-07-18
SHOP_001,C0224,T00290,1052.0,2025-07-18
SHOP_001,C0485,T00291,562.0,2025-07-18
SHOP_001,C0227,T00292,567.0,2025-07-18
SHOP_001,C0992,T00293,597.0,2025-07-18
SHOP_001,C0466,T00294,594.0,2025-07-18
SHOP_001,C0778,T00295,589.0,2025-07-18
SHOP_001,C0370,T00296,320.0,2025-07-18
SHOP_001,C0690,T00297,486.0,2025-07-18
SHOP_001,C0460,T00298,411.0,2025-07-18
SHOP_001,C0144,T00299,997.0,2025-07-18
SHOP_001,C0452,T00300,488.0,2025-07-18
SHOP_001,C0214,T00301,635.0,2025-07-18
SHOP_001,C0861,T00302,493.0,2025-07-18
SHOP_001,C0035,T00303,609.0,2025-07-18
SHOP_001,C0940,T00304,458.0,2025-07-18
SHOP_001,C0769,T00305,472.0,2025-07-18
SHOP_001,C0728,T00306,640.0,2025-07-18
SHOP_001,C0031,T00307,535.0,2025-07-18
SHOP_001,C0105,T00308,705.0,2025-07-18
SHOP_001,C0271,T00309,807.0,2025-07-18
SHOP_001,C0144,T00310,439.0,2025-07-18
SHOP_001,C0841,T00311,561.0,2025-07-18
SHOP_001,C0552,T00312,1160.0,2025-07-19
SHOP_001,C0106,T00313,322.0,2025-07-19
SHOP_001,C0341,T00314,426.0,2025-07-19
SHOP_001,C0097,T00315,903.0,2025-07-19
SHOP_001,C0583,T00316,390.0,2025-07-19
SHOP_001,C0841,T00317,282.0,2025-07-19
SHOP_001,C0626,T00318,822.0,2025-07-19
SHOP_001,C0097,T00319,611.0,2025-07-19
SHOP_001,C0767,T00320,304.0,2025-07-19
SHOP_001,C0642,T00321,388.0,2025-07-19
SHOP_001,C0205,T00322,510.0,2025-07-19
SHOP_001,C0153,T00323,658.0,2025-07-19
SHOP_001,C0490,T00324,353.0,2025-07-19
SHOP_001,C0377,T00325,749.0,2025-07-19
SHOP_001,C0377,T00326,530.0,2025-07-19
SHOP_001,C0649,T00327,582.0,2025-07-19
SHOP_001,C0097,T00328,776.0,2025-07-19
SHOP_001,C0216,T00329,489.0,2025-07-19
SHOP_001,C0019,T00330,635.0,2025-07-19
SHOP_001,C0377,T00331,665.0,2025-07-19
SHOP_001,C0838,T00332,868.0,2025-07-19
SHOP_001,C0671,T00333,1331.0,2025-07-19
SHOP_001,C0015,T00334,466.0,2025-07-19
SHOP_001,C0495,T00335,721.0,2025-07-19
SHOP_001,C0777,T00336,657.0,2025-07-19
SHOP_001,C0438,T00337,560.0,2025-07-19
SHOP_001,C0509,T00338,758.0,2025-07-19
SHOP_001,C0719,T00339,260.0,2025-07-19
SHOP_001,C0205,T00340,646.0,2025-07-19
SHOP_001,C0188,T00341,780.0,2025-07-19
SHOP_001,C0312,T00342,506.0,2025-07-19
SHOP_001,C0940,T00343,396.0,2025-07-19
SHOP_001,C0904,T00344,658.0,2025-07-19
SHOP_001,C0718,T00345,585.0,2025-07-20
SHOP_001,C0276,T00346,353.0,2025-07-20
SHOP_001,C0569,T00347,681.0,2025-07-20
SHOP_001,C0197,T00348,755.0,2025-07-20
SHOP_001,C0943,T00349,487.0,2025-07-20
SHOP_001,C0745,T00350,448.0,2025-07-20
SHOP_001,C0694,T00351,890.0,2025-07-20
SHOP_001,C0718,T00352,917.0,2025-07-20
SHOP_001,C0433,T00353,351.0,2025-07-20
SHOP_001,C0307,T00354,842.0,2025-07-20
SHOP_001,C0477,T00355,410.0,2025-07-20
SHOP_001,C0704,T00356,294.0,2025-07-20
SHOP_001,C0738,T00357,258.0,2025-07-20
SHOP_001,C0793,T00358,541.0,2025-07-20
SHOP_001,C0591,T00359,652.0,2025-07-20
SHOP_001,C0800,T00360,596.0,2025-07-20
SHOP_001,C0848,T00361,773.0,2025-07-20
SHOP_001,C0945,T00362,321.0,2025-07-20
SHOP_001,C0927,T00363,564.0,2025-07-20
SHOP_001,C0512,T00364,376.0,2025-07-20
SHOP_001,C0432,T00365,290.0,2025-07-20
SHOP_001,C0466,T00366,1248.0,2025-07-20
SHOP_001,C0731,T00367,401.0,2025-07-20
SHOP_001,C0115,T00368,546.0,2025-07-20
SHOP_001,C0119,T00369,561.0,2025-07-20
SHOP_001,C0708,T00370,523.0,2025-07-21
SHOP_001,C0694,T00371,903.0,2025-07-21
SHOP_001,C0880,T00372,793.0,2025-07-21
SHOP_001,C0045,T00373,409.0,2025-07-21
SHOP_001,C0648,T00374,386.0,2025-07-21
SHOP_001,C0051,T00375,326.0,2025-07-21
SHOP_001,C0158,T00376,709.0,2025-07-21
SHOP_001,C0874,T00377,625.0,2025-07-21
SHOP_001,C0623,T00378,890.0,2025-07-21
SHOP_001,C0248,T00379,534.0,2025-07-21
SHOP_001,C0647,T00380,408.0,2025-07-21
SHOP_001,C0080,T00381,588.0,2025-07-21
SHOP_001,C0030,T00382,313.0,2025-07-21
SHOP_001,C0214,T00383,578.0,2025-07-21
SHOP_001,C0683,T00384,166.0,2025-07-21
SHOP_001,C0224,T00385,478.0,2025-07-22
SHOP_001,C0753,T00386,554.0,2025-07-22
SHOP_001,C0060,T00387,509.0,2025-07-22
SHOP_001,C0274,T00388,669.0,2025-07-22
SHOP_001,C0478,T00389,612.0,2025-07-22
SHOP_001,C0139,T00390,465.0,2025-07-22
SHOP_001,C0174,T00391,830.0,2025-07-22
SHOP_001,C0530,T00392,629.0,2025-07-22
SHOP_001,C0713,T00393,494.0,2025-07-22
SHOP_001,C0014,T00394,894.0,2025-07-22
SHOP_001,C0201,T00395,839.0,2025-07-22
SHOP_001,C0392,T00396,559.0,2025-07-22
SHOP_001,C0352,T00397,497.0,2025-07-22
SHOP_001,C0721,T00398,346.0,2025-07-22
SHOP_001,C0692,T00399,618.0,2025-07-22
SHOP_001,C0392,T00400,414.0,2025-07-22
SHOP_001,C0512,T00401,292.0,2025-07-22
SHOP_001,C0798,T00402,878.0,2025-07-22
SHOP_001,C0285,T00403,398.0,2025-07-22
SHOP_001,C0525,T00404,472.0,2025-07-22
SHOP_001,C0943,T00405,697.0,2025-07-22
SHOP_001,C0924,T00406,654.0,2025-07-22
SHOP_001,C0123,T00407,298.0,2025-07-22
SHOP_001,C0061,T00408,447.0,2025-07-23
SHOP_001,C0775,T00409,311.0,2025-07-23
SHOP_001,C0386,T00410,418.0,2025-07-23
SHOP_001,C0518,T00411,857.0,2025-07-23
SHOP_001,C0162,T00412,378.0,2025-07-23
SHOP_001,C0879,T00413,698.0,2025-07-23
SHOP_001,C0557,T00414,457.0,2025-07-23
SHOP_001,C0483,T00415,353.0,2025-07-23
SHOP_001,C0338,T00416,656.0,2025-07-23
SHOP_001,C0305,T00417,468.0,2025-07-23
SHOP_001,C0908,T00418,362.0,2025-07-23
SHOP_001,C0027,T00419,643.0,2025-07-23
SHOP_001,C0345,T00420,420.0,2025-07-23
SHOP_001,C0213,T00421,503.0,2025-07-23
SHOP_001,C0202,T00422,607.0,2025-07-23
SHOP_001,C0311,T00423,452.0,2025-07-23
SHOP_001,C0427,T00424,603.0,2025-07-23
SHOP_001,C0087,T00425,333.0,2025-07-24
SHOP_001,C0073,T00426,530.0,2025-07-24
SHOP_001,C0227,T00427,443.0,2025-07-24
SHOP_001,C0469,T00428,579.0,2025-07-24
SHOP_001,C0950,T00429,825.0,2025-07-24
SHOP_001,C0377,T00430,640.0,2025-07-24
SHOP_001,C0679,T00431,595.0,2025-07-24
SHOP_001,C0263,T00432,438.0,2025-07-24
SHOP_001,C0285,T00433,459.0,2025-07-24
SHOP_001,C0042,T00434,928.0,2025-07-24
SHOP_001,C0080,T00435,739.0,2025-07-24
SHOP_001,C0638,T00436,368.0,2025-07-24
SHOP_001,C0648,T00437,294.0,2025-07-24
SHOP_001,C0049,T00438,513.0,2025-07-24
SHOP_001,C0139,T00439,330.0,2025-07-24
SHOP_001,C0621,T00440,346.0,2025-07-24
SHOP_001,C0199,T00441,520.0,2025-07-24
SHOP_001,C0066,T00442,518.0,2025-07-24
SHOP_001,C0761,T00443,458.0,2025-07-25
SHOP_001,C0329,T00444,470.0,2025-07-25
SHOP_001,C0142,T00445,491.0,2025-07-25
SHOP_001,C0024,T00446,456.0,2025-07-25
SHOP_001,C0312,T00447,474.0,2025-07-25
SHOP_001,C0704,T00448,534.0,2025-07-25
SHOP_001,C0648,T00449,404.0,2025-07-25
SHOP_001,C0097,T00450,1109.0,2025-07-25
SHOP_001,C0490,T00451,507.0,2025-07-25
SHOP_001,C0741,T00452,464.0,2025-07-25
SHOP_001,C0414,T00453,565.0,2025-07-25
SHOP_001,C0137,T00454,399.0,2025-07-25
SHOP_001,C0468,T00455,970.0,2025-07-25
SHOP_001,C0789,T00456,558.0,2025-07-25
SHOP_001,C0362,T00457,795.0,2025-07-25
SHOP_001,C0656,T00458,982.0,2025-07-25
SHOP_001,C0263,T00459,1120.0,2025-07-25
SHOP_001,C0970,T00460,690.0,2025-07-25
SHOP_001,C0854,T00461,468.0,2025-07-25
SHOP_001,C0378,T00462,1121.0,2025-07-25
SHOP_001,C0677,T00463,674.0,2025-07-25
SHOP_001,C0408,T00464,829.0,2025-07-25
SHOP_001,C0847,T00465,372.0,2025-07-25
SHOP_001,C0524,T00466,600.0,2025-07-25
SHOP_001,C0931,T00467,438.0,2025-07-25
SHOP_001,C0745,T00468,608.0,2025-07-25
SHOP_001,C0967,T00469,293.0,2025-07-25
SHOP_001,C0143,T00470,366.0,2025-07-25
SHOP_001,C0570,T00471,584.0,2025-07-26
SHOP_001,C0014,T00472,562.0,2025-07-26
SHOP_001,C0777,T00473,902.0,2025-07-26
SHOP_001,C0183,T00474,1147.0,2025-07-26
SHOP_001,C0247,T00475,990.0,2025-07-26
SHOP_001,C0754,T00476,760.0,2025-07-26
SHOP_001,C0924,T00477,535.0,2025-07-26
SHOP_001,C0475,T00478,601.0,2025-07-26
SHOP_001,C0723,T00479,529.0,2025-07-26
SHOP_001,C0580,T00480,956.0,2025-07-26
SHOP_001,C0762,T00481,402.0,2025-07-26
SHOP_001,C0548,T00482,518.0,2025-07-26
SHOP_001,C0020,T00483,604.0,2025-07-26
SHOP_001,C0030,T00484,263.0,2025-07-26
SHOP_001,C0818,T00485,290.0,2025-07-26
SHOP_001,C0066,T00486,436.0,2025-07-26
SHOP_001,C0090,T00487,448.0,2025-07-26
SHOP_001,C0235,T00488,915.0,2025-07-26
SHOP_001,C0987,T00489,806.0,2025-07-26
SHOP_001,C0960,T00490,300.0,2025-07-26
SHOP_001,C0360,T00491,361.0,2025-07-26
SHOP_001,C0574,T00492,913.0,2025-07-26
SHOP_001,C0261,T00493,839.0,2025-07-26
SHOP_001,C0254,T00494,643.0,2025-07-26
SHOP_001,C0030,T00495,564.0,2025-07-26
SHOP_001,C0723,T00496,482.0,2025-07-26
SHOP_001,C0723,T00497,343.0,2025-07-26
SHOP_001,C0208,T00498,419.0,2025-07-26
SHOP_001,C0325,T00499,315.0,2025-07-26
SHOP_001,C0940,T00500,573.0,2025-07-26
SHOP_001,C0569,T00501,671.0,2025-07-26
SHOP_001,C0669,T00502,676.0,2025-07-26
SHOP_001,C0776,T00503,765.0,2025-07-26
SHOP_001,C0129,T00504,450.0,2025-07-26
SHOP_001,C0661,T00505,540.0,2025-07-26
SHOP_001,C0368,T00506,541.0,2025-07-26
SHOP_001,C0137,T00507,560.0,2025-07-26
SHOP_001,C0987,T00508,308.0,2025-07-26
SHOP_001,C0059,T00509,947.0,2025-07-26
SHOP_001,C0247,T00510,543.0,2025-07-26
SHOP_001,C0926,T00511,378.0,2025-07-26
SHOP_001,C0294,T00512,532.0,2025-07-27
SHOP_001,C0943,T00513,397.0,2025-07-27
SHOP_001,C0795,T00514,486.0,2025-07-27
SHOP_001,C0646,T00515,301.0,2025-07-27
SHOP_001,C0671,T00516,966.0,2025-07-27
SHOP_001,C0285,T00517,411.0,2025-07-27
SHOP_001,C0481,T00518,346.0,2025-07-27
SHOP_001,C0506,T00519,404.0,2025-07-27
SHOP_001,C0299,T00520,731.0,2025-07-27
SHOP_001,C0174,T00521,1078.0,2025-07-27
SHOP_001,C0557,T00522,313.0,2025-07-27
SHOP_001,C0076,T00523,628.0,2025-07-27
SHOP_001,C0102,T00524,867.0,2025-07-27
SHOP_001,C0808,T00525,537.0,2025-07-27
SHOP_001,C0407,T00526,334.0,2025-07-27
SHOP_001,C0548,T00527,547.0,2025-07-27
SHOP_001,C0967,T00528,560.0,2025-07-27
SHOP_001,C0587,T00529,472.0,2025-07-27
SHOP_001,C0606,T00530,599.0,2025-07-27
SHOP_001,C0242,T00531,513.0,2025-07-28
SHOP_001,C0242,T00532,514.0,2025-07-28
SHOP_001,C0879,T00533,681.0,2025-07-28
SHOP_001,C0832,T00534,431.0,2025-07-28
SHOP_001,C0666,T00535,373.0,2025-07-28
SHOP_001,C0224,T00536,1042.0,2025-07-28
